fid,adm0_code,adm0_name,last_updat,continent,region,adm|Show
11342,46,Canada,20050415,Americas,Northern America,
11344,259,United States of America,20060103,Americas,Northern America,
11345,46,Canada,20050415,Americas,Northern America,
11346,259,United States of America,20060103,Americas,Northern America,
11347,46,Canada,20050415,Americas,Northern America,
11348,259,United States of America,20060103,Americas,Northern America,
11350,259,United States of America,20060103,Americas,Northern America,
11351,46,Canada,20050415,Americas,Northern America,
11352,46,Canada,20050415,Americas,Northern America,
11353,46,Canada,20050415,Americas,Northern America,
11354,259,United States of America,20060103,Americas,Northern America,
11355,259,United States of America,20060103,Americas,Northern America,
11356,259,United States of America,20060103,Americas,Northern America,
11357,259,United States of America,20060103,Americas,Northern America,
11358,259,United States of America,20060103,Americas,Northern America,
11359,46,Canada,20050415,Americas,Northern America,
11360,259,United States of America,20060103,Americas,Northern America,
11361,259,United States of America,20060103,Americas,Northern America,
11362,259,United States of America,20060103,Americas,Northern America,
11437,46,Canada,20050415,Americas,Northern America,
11363,259,United States of America,20060103,Americas,Northern America,
11364,259,United States of America,20060103,Americas,Northern America,
11365,259,United States of America,20060103,Americas,Northern America,
11366,259,United States of America,20060103,Americas,Northern America,
11367,46,Canada,20050415,Americas,Northern America,
11368,259,United States of America,20060103,Americas,Northern America,
11369,259,United States of America,20060103,Americas,Northern America,
11370,224,Slovenia,20050415,Europe,Southern Europe,
11371,259,United States of America,20060103,Americas,Northern America,
11372,259,United States of America,20060103,Americas,Northern America,
11373,46,Canada,20050415,Americas,Northern America,
11375,210,Saint Pierre et Miquelon,20050415,Americas,Northern America,
11376,46,Canada,20050415,Americas,Northern America,
11377,210,Saint Pierre et Miquelon,20050415,Americas,Northern America,
11378,46,Canada,20050415,Americas,Northern America,
11380,46,Canada,20050415,Americas,Northern America,
11381,46,Canada,20050415,Americas,Northern America,
11450,46,Canada,20050415,Americas,Northern America,
11384,46,Canada,20050415,Americas,Northern America,
11385,46,Canada,20050415,Americas,Northern America,
11386,46,Canada,20050415,Americas,Northern America,
11387,46,Canada,20050415,Americas,Northern America,
11388,46,Canada,20050415,Americas,Northern America,
11389,46,Canada,20050415,Americas,Northern America,
11390,259,United States of America,20060103,Americas,Northern America,
11391,259,United States of America,20060103,Americas,Northern America,
11393,46,Canada,20050415,Americas,Northern America,
11394,259,United States of America,20060103,Americas,Northern America,
11397,259,United States of America,20060103,Americas,Northern America,
11398,46,Canada,20050415,Americas,Northern America,
11400,259,United States of America,20060103,Americas,Northern America,
11451,259,United States of America,20060103,Americas,Northern America,
11452,2648,Serbia,20081118,Europe,Southern Europe,
11401,259,United States of America,20060103,Americas,Northern America,
11403,46,Canada,20050415,Americas,Northern America,
11405,46,Canada,20050415,Americas,Northern America,
11406,46,Canada,20050415,Americas,Northern America,
11407,46,Canada,20050415,Americas,Northern America,
11408,46,Canada,20050415,Americas,Northern America,
11409,46,Canada,20050415,Americas,Northern America,
11411,46,Canada,20050415,Americas,Northern America,
11412,46,Canada,20050415,Americas,Northern America,
11414,46,Canada,20050415,Americas,Northern America,
11415,46,Canada,20050415,Americas,Northern America,
11416,259,United States of America,20060103,Americas,Northern America,
11417,46,Canada,20050415,Americas,Northern America,
11438,46,Canada,20050415,Americas,Northern America,
11439,46,Canada,20050415,Americas,Northern America,
11418,46,Canada,20050415,Americas,Northern America,
11421,259,United States of America,20060103,Americas,Northern America,
11422,46,Canada,20050415,Americas,Northern America,
11423,46,Canada,20050415,Americas,Northern America,
11426,259,United States of America,20060103,Americas,Northern America,
11428,46,Canada,20050415,Americas,Northern America,
11429,259,United States of America,20060103,Americas,Northern America,
11430,259,United States of America,20060103,Americas,Northern America,
11431,259,United States of America,20060103,Americas,Northern America,
11432,259,United States of America,20060103,Americas,Northern America,
11433,46,Canada,20050415,Americas,Northern America,
11434,46,Canada,20050415,Americas,Northern America,
11435,46,Canada,20050415,Americas,Northern America,
11436,46,Canada,20050415,Americas,Northern America,
11440,46,Canada,20050415,Americas,Northern America,
11441,46,Canada,20050415,Americas,Northern America,
11442,46,Canada,20050415,Americas,Northern America,
11444,259,United States of America,20060103,Americas,Northern America,
11445,259,United States of America,20060103,Americas,Northern America,
11446,259,United States of America,20060103,Americas,Northern America,
11447,46,Canada,20050415,Americas,Northern America,
11448,259,United States of America,20060103,Americas,Northern America,
11449,46,Canada,20050415,Americas,Northern America,
11453,46,Canada,20050415,Americas,Northern America,
11454,46,Canada,20050415,Americas,Northern America,
11455,46,Canada,20050415,Americas,Northern America,
11456,46,Canada,20050415,Americas,Northern America,
11457,46,Canada,20050415,Americas,Northern America,
11458,46,Canada,20050415,Americas,Northern America,
11459,46,Canada,20050415,Americas,Northern America,
11460,46,Canada,20050415,Americas,Northern America,
11461,259,United States of America,20060103,Americas,Northern America,
11462,46,Canada,20050415,Americas,Northern America,
11463,46,Canada,20050415,Americas,Northern America,
11464,46,Canada,20050415,Americas,Northern America,
11465,259,United States of America,20060103,Americas,Northern America,
11466,46,Canada,20050415,Americas,Northern America,
11467,46,Canada,20050415,Americas,Northern America,
11468,46,Canada,20050415,Americas,Northern America,
11469,259,United States of America,20060103,Americas,Northern America,
11470,46,Canada,20050415,Americas,Northern America,
11471,46,Canada,20050415,Americas,Northern America,
11472,46,Canada,20050415,Americas,Northern America,
11473,46,Canada,20050415,Americas,Northern America,
11474,46,Canada,20050415,Americas,Northern America,
11476,259,United States of America,20060103,Americas,Northern America,
11477,46,Canada,20050415,Americas,Northern America,
11478,46,Canada,20050415,Americas,Northern America,
11479,46,Canada,20050415,Americas,Northern America,
11480,259,United States of America,20060103,Americas,Northern America,
11481,46,Canada,20050415,Americas,Northern America,
11482,46,Canada,20050415,Americas,Northern America,
11483,46,Canada,20050415,Americas,Northern America,
11484,46,Canada,20050415,Americas,Northern America,
11485,46,Canada,20050415,Americas,Northern America,
11487,46,Canada,20050415,Americas,Northern America,
11517,46,Canada,20050415,Americas,Northern America,
11489,46,Canada,20050415,Americas,Northern America,
11490,46,Canada,20050415,Americas,Northern America,
11491,46,Canada,20050415,Americas,Northern America,
11492,46,Canada,20050415,Americas,Northern America,
11494,46,Canada,20050415,Americas,Northern America,
11495,46,Canada,20050415,Americas,Northern America,
11496,46,Canada,20050415,Americas,Northern America,
11497,46,Canada,20050415,Americas,Northern America,
11498,259,United States of America,20060103,Americas,Northern America,
11499,259,United States of America,20060103,Americas,Northern America,
11500,46,Canada,20050415,Americas,Northern America,
11501,46,Canada,20050415,Americas,Northern America,
11502,46,Canada,20050415,Americas,Northern America,
11508,46,Canada,20050415,Americas,Northern America,
11509,259,United States of America,20060103,Americas,Northern America,
11510,259,United States of America,20060103,Americas,Northern America,
11511,46,Canada,20050415,Americas,Northern America,
11512,46,Canada,20050415,Americas,Northern America,
11514,46,Canada,20050415,Americas,Northern America,
11515,46,Canada,20050415,Americas,Northern America,
11503,46,Canada,20050415,Americas,Northern America,
11504,46,Canada,20050415,Americas,Northern America,
11505,259,United States of America,20060103,Americas,Northern America,
11506,259,United States of America,20060103,Americas,Northern America,
11507,259,United States of America,20060103,Americas,Northern America,
11516,46,Canada,20050415,Americas,Northern America,
11518,46,Canada,20050415,Americas,Northern America,
11519,46,Canada,20050415,Americas,Northern America,
11520,46,Canada,20050415,Americas,Northern America,
11521,46,Canada,20050415,Americas,Northern America,
11522,46,Canada,20050415,Americas,Northern America,
11523,46,Canada,20050415,Americas,Northern America,
11524,46,Canada,20050415,Americas,Northern America,
11525,46,Canada,20050415,Americas,Northern America,
11526,46,Canada,20050415,Americas,Northern America,
11527,46,Canada,20050415,Americas,Northern America,
11528,46,Canada,20050415,Americas,Northern America,
11529,259,United States of America,20060103,Americas,Northern America,
11530,259,United States of America,20060103,Americas,Northern America,
11531,46,Canada,20050415,Americas,Northern America,
11532,46,Canada,20050415,Americas,Northern America,
11533,46,Canada,20050415,Americas,Northern America,
11534,46,Canada,20050415,Americas,Northern America,
11535,259,United States of America,20060103,Americas,Northern America,
11536,46,Canada,20050415,Americas,Northern America,
11537,259,United States of America,20060103,Americas,Northern America,
11538,259,United States of America,20060103,Americas,Northern America,
11539,259,United States of America,20060103,Americas,Northern America,
11540,46,Canada,20050415,Americas,Northern America,
11541,259,United States of America,20060103,Americas,Northern America,
11542,46,Canada,20050415,Americas,Northern America,
11543,259,United States of America,20060103,Americas,Northern America,
11544,46,Canada,20050415,Americas,Northern America,
11545,259,United States of America,20060103,Americas,Northern America,
11546,46,Canada,20050415,Americas,Northern America,
11547,46,Canada,20050415,Americas,Northern America,
11548,46,Canada,20050415,Americas,Northern America,
11549,259,United States of America,20060103,Americas,Northern America,
11551,46,Canada,20050415,Americas,Northern America,
11552,259,United States of America,20060103,Americas,Northern America,
11556,259,United States of America,20060103,Americas,Northern America,
11557,46,Canada,20050415,Americas,Northern America,
11559,46,Canada,20050415,Americas,Northern America,
11560,46,Canada,20050415,Americas,Northern America,
11561,46,Canada,20050415,Americas,Northern America,
11562,46,Canada,20050415,Americas,Northern America,
11563,46,Canada,20050415,Americas,Northern America,
11689,46,Canada,20050415,Americas,Northern America,
11564,46,Canada,20050415,Americas,Northern America,
11565,46,Canada,20050415,Americas,Northern America,
11566,46,Canada,20050415,Americas,Northern America,
11567,46,Canada,20050415,Americas,Northern America,
11568,259,United States of America,20060103,Americas,Northern America,
11569,46,Canada,20050415,Americas,Northern America,
11570,46,Canada,20050415,Americas,Northern America,
11571,46,Canada,20050415,Americas,Northern America,
11572,46,Canada,20050415,Americas,Northern America,
11573,46,Canada,20050415,Americas,Northern America,
11574,46,Canada,20050415,Americas,Northern America,
11576,46,Canada,20050415,Americas,Northern America,
11577,259,United States of America,20060103,Americas,Northern America,
11578,46,Canada,20050415,Americas,Northern America,
11579,46,Canada,20050415,Americas,Northern America,
11580,46,Canada,20050415,Americas,Northern America,
11581,46,Canada,20050415,Americas,Northern America,
11582,46,Canada,20050415,Americas,Northern America,
11584,46,Canada,20050415,Americas,Northern America,
11595,46,Canada,20050415,Americas,Northern America,
11587,46,Canada,20050415,Americas,Northern America,
11590,46,Canada,20050415,Americas,Northern America,
11591,46,Canada,20050415,Americas,Northern America,
11592,46,Canada,20050415,Americas,Northern America,
